track_id,gt_family,cluster_id,side,center_lat,center_lon,n_beams,NSM,SCE,EPR,LRR,LR2,LSE,LCI,TemporalSpan_days,ClusterTemporalSpanYears,ValidRegression,U_position_m,U_NSM_m,U_EPR_myr,first_date,last_date,initial_cycles,used_cycles
0137,gt2,L,L,70.88581807432259,-153.74122928546117,13,-157.0,157.0,-27.37,-23.35,0.93,11.24,4.11,2089.0,5.72,True,4.8,6.79,1.19,2019-04-07 00:00:00,2024-12-25 00:00:00,13,13
0137,gt2,R,R,70.88594320808804,-153.74367243974524,13,-148.0,148.0,-24.77,-15.28,0.68,21.28,6.95,2179.0,5.97,True,4.8,6.79,1.14,2019-04-07 00:00:00,2025-03-25 00:00:00,13,13
0137,gt3,L,L,70.88397305516119,-153.83156376036283,12,-87.0,87.0,-15.23,-12.52,0.89,8.19,3.05,2089.0,5.72,True,4.8,6.79,1.19,2019-04-07 00:00:00,2024-12-25 00:00:00,12,12
0137,gt3,R,R,70.88405625198706,-153.8339756477515,14,-89.0,90.0,-14.87,-12.66,0.91,8.03,2.57,2179.0,5.97,True,4.8,6.79,1.14,2019-04-07 00:00:00,2025-03-25 00:00:00,14,14
1379,gt2,L,L,70.84415741170295,-157.94002408958403,5,-7.0,13.0,-1.17,-1.31,0.4,4.22,2.97,2179.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-13 00:00:00,5,5
1379,gt2,R,R,70.8442964826558,-157.93636956886496,8,-1.0,12.0,-0.1,-0.91,0.29,3.55,1.42,2179.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-13 00:00:00,8,8
1379,gt3,L,L,70.85834760186403,-157.85597105940298,6,-13.0,13.0,-2.0,-1.85,0.56,4.13,2.28,2452.0,6.71,True,4.8,6.79,1.01,2019-03-28 00:00:00,2025-12-13 00:00:00,6,6
1379,gt3,R,R,70.85847117296854,-157.85267423168708,8,-9.0,10.0,-1.52,-1.34,0.64,2.5,1.0,2179.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-13 00:00:00,8,8
1387,gt1,L,L,70.86661656737513,-157.81072899348217,6,0.0,21.0,-0.03,0.55,0.03,8.12,4.43,2180.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-14 00:00:00,6,6
1387,gt1,R,R,70.86672680528018,-157.81313559692782,9,1.0,10.0,0.14,0.39,0.04,4.02,1.8,1998.0,5.47,True,4.8,6.79,1.24,2019-12-26 00:00:00,2025-06-15 00:00:00,9,9
1387,gt2,L,L,70.84894169976697,-157.907150884131,7,-5.0,14.0,-0.87,-1.35,0.28,4.98,2.49,2180.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-14 00:00:00,7,7
