track_id,bias_tolerance,gt_family,cluster_id,cluster_width_m,n_beams,reference_beam_id,reference_date,coast_slope_sign,center_lat,center_lon,elev_avg,first_date,last_date,TemporalSpan_days,ClusterTemporalSpanYears,initial_cycles,used_cycles,used_cycles_cluster,angle_mean_deg,angle_median_deg,angle_mode_deg,angle_used_mean_deg,angle_used_median_deg,max_abs_gie,mean_abs_gie,U_position_m,U_NSM_measured_m,U_EPR_measured_myr,U_NSM_corrected_m,U_EPR_corrected_myr,NSM_measured,SCE_measured,EPR_measured,LRR_measured,LR2_measured,LSE_measured,LCI_measured,ValidRegression_measured,NSM_corrected,SCE_corrected,EPR_corrected,LRR_corrected,LR2_corrected,LSE_corrected,LCI_corrected,ValidRegression_corrected,track_id_str,n_cycles_removed,flagged_dates,NSM_flagged,EPR_flagged,LRR_flagged,LR2_flagged,LSE_flagged,LCI_flagged,flag_status
930,0.5,gt2,3,10.74,8,sliderule_0930_gt2r_cyc07_20200526,2020-05-26 00:00:00,1,68.91534409705672,-164.57960953305965,16.523257766396014,2020-05-26 00:00:00,2025-11-14 00:00:00,1998.0,5.47,17,17,8,88.27,88.27,87.5,88.273,88.265,0.203,0.068,4.8,6.79,1.24,6.79,1.24,-8.0,14.0,-1.39,-1.79,0.43,4.37,2.06,True,-8.0,14.0,-1.39,-1.77,0.43,4.32,2.04,True,0930,3,2024-02-17;2022-02-21;2025-11-14,-11.0,-2.11,-1.97,0.92,1.44,1.07,flagged
937,0.4,gt2,1,150.68,6,sliderule_0937_gt2r_cyc06_20200226,2020-02-26 00:00:00,1,70.81840966538209,-158.18464775989898,17.756503965240256,2020-02-26 00:00:00,2025-08-16 00:00:00,1998.0,5.47,14,13,6,76.75,82.09,62.5,76.755,82.09,25.871,13.773,4.8,6.79,1.24,6.79,1.24,-23.0,28.0,-4.25,-1.29,0.08,10.99,5.98,True,-12.0,29.0,-2.13,1.39,0.07,13.14,7.15,True,0937,0,,-12.0,-2.19,1.34,0.07,12.96,7.05,no_outlier_detected
937,0.4,gt2,2,162.47,3,sliderule_0937_gt2l_cyc10_20210223,2021-02-23 00:00:00,1,70.81817365004976,-158.1907086515616,18.615075050186544,2021-02-23 00:00:00,2025-11-14 00:00:00,1725.0,4.72,14,13,3,84.91,84.89,82.5,84.913,84.89,13.467,5.257,4.8,6.79,1.44,6.79,1.44,-14.0,14.0,-2.86,-2.48,0.87,3.47,12.26,True,0.0,4.0,-0.01,0.36,0.13,3.33,11.78,True,0937,0,,0.0,-0.01,0.36,0.13,3.33,11.78,insufficient_data_for_flagging
937,0.4,gt2,4,111.02,7,sliderule_0937_gt2l_cyc06_20200226,2020-02-26 00:00:00,1,70.81832040496285,-158.18646384974974,17.92840580151748,2020-02-26 00:00:00,2025-08-16 00:00:00,1998.0,5.47,14,13,7,84.21,84.96,82.5,84.211,84.96,10.092,4.306,4.8,6.79,1.24,6.79,1.24,-5.0,23.0,-0.86,-0.55,0.03,8.17,3.84,True,-1.0,15.0,-0.14,-0.49,0.05,5.32,2.5,True,0937,1,2021-02-23,-1.0,-0.18,0.08,0.0,3.42,1.82,flagged
937,0.5,gt3,6,150.35,7,sliderule_0937_gt3r_cyc06_20200226,2020-02-26 00:00:00,1,70.82403454703896,-158.0976831766845,18.927923310317578,2020-02-26 00:00:00,2025-08-16 00:00:00,1998.0,5.47,16,15,7,83.08,83.09,82.5,83.084,83.09,17.74,9.682,4.8,6.79,1.24,6.79,1.24,-23.0,27.0,-4.21,-1.07,0.06,9.76,4.82,True,-9.0,9.0,-1.65,-0.7,0.18,3.54,1.75,True,0937,1,2021-11-22,-9.0,-1.65,-1.03,0.54,2.4,1.33,flagged
937,0.5,gt3,9,31.58,3,sliderule_0937_gt3l_cyc10_20210223,2021-02-23 00:00:00,1,70.82391473389082,-158.10179689204395,19.13815143042738,2021-02-23 00:00:00,2024-11-16 00:00:00,1362.0,3.73,16,15,3,82.66,82.76,82.5,82.66,82.76,4.552,2.087,4.8,6.79,1.82,6.79,1.82,-36.0,36.0,-9.69,-7.81,0.68,15.09,68.67,True,-34.0,34.0,-9.23,-7.76,0.77,11.84,53.9,True,0937,0,,-34.0,-9.23,-7.76,0.77,11.84,53.9,insufficient_data_for_flagging
937,0.5,gt3,10,120.62,7,sliderule_0937_gt3l_cyc06_20200226,2020-02-26 00:00:00,1,70.82401521248697,-158.0980796663491,18.991841036888214,2020-02-26 00:00:00,2025-08-16 00:00:00,1998.0,5.47,16,15,7,83.22,83.23,82.5,83.223,83.23,7.47,4.186,4.8,6.79,1.24,6.79,1.24,-8.0,18.0,-1.49,0.24,0.01,6.53,3.22,True,-5.0,8.0,-0.87,-0.3,0.05,3.05,1.5,True,0937,0,,-4.0,-0.73,-0.2,0.02,2.85,1.41,no_outlier_detected
945,0.4,gt2,4,12.67,8,sliderule_0945_gt2l_cyc05_20191127,2019-11-27 00:00:00,1,70.8192514441718,-158.17835962330426,16.31503939430228,2019-11-27 00:00:00,2025-08-16 00:00:00,2089.0,5.72,17,17,8,59.82,60.39,62.5,59.822,60.39,8.056,3.138,4.8,6.79,1.19,6.79,1.19,-22.0,30.0,-3.81,-2.53,0.35,8.46,3.47,True,-25.0,30.0,-4.29,-2.8,0.44,7.78,3.19,True,0945,1,2025-08-16,-1.0,-0.19,-0.39,0.07,2.98,1.64,flagged
945,0.4,gt2,5,12.87,9,sliderule_0945_gt2r_cyc05_20191127,2019-11-27 00:00:00,1,70.81934317096433,-158.18083351353388,15.656330439815829,2019-11-27 00:00:00,2025-08-16 00:00:00,2089.0,5.72,17,17,9,81.27,81.33,82.5,81.27,81.33,2.243,0.822,4.8,6.79,1.19,6.79,1.19,-25.0,36.0,-4.35,-2.01,0.16,10.7,4.09,True,-26.0,34.0,-4.47,-1.94,0.15,10.7,4.09,True,0945,2,2025-08-16;2020-05-27,-4.0,-0.77,-0.4,0.02,5.55,2.94,flagged
945,0.5,gt1,1,129.45,12,sliderule_0945_gt1l_cyc05_20191127,2019-11-27 00:00:00,1,70.82533436820732,-158.08801403201653,17.52815486997369,2019-11-27 00:00:00,2025-11-15 00:00:00,2180.0,5.97,18,18,12,68.57,68.57,67.5,68.573,68.57,41.3,11.482,4.8,6.79,1.14,6.79,1.14,10.0,52.0,1.65,-1.47,0.03,19.01,5.85,True,1.0,13.0,0.1,-0.57,0.11,3.76,1.16,True,0945,0,,1.0,0.17,-0.53,0.1,3.63,1.12,no_outlier_detected
945,0.5,gt1,2,112.88,12,sliderule_0945_gt1r_cyc05_20191127,2019-11-27 00:00:00,1,70.82534528336298,-158.0882849672985,17.667528726847177,2019-11-27 00:00:00,2025-11-15 00:00:00,2180.0,5.97,18,18,12,68.58,68.57,67.5,68.578,68.57,36.566,12.262,4.8,6.79,1.14,6.79,1.14,12.0,54.0,2.02,-1.02,0.01,19.49,6.0,True,3.0,20.0,0.57,0.07,0.0,5.81,1.79,True,0945,2,2025-02-15;2020-11-25,4.0,0.67,-0.4,0.07,3.35,1.18,flagged
983,0.3,gt1,1,21.69,8,sliderule_0983_gt1l_cyc04_20190831,2019-08-31 00:00:00,1,68.96428986520817,-164.08753880110189,7.723276448056018,2019-08-31 00:00:00,2025-11-17 00:00:00,2270.0,6.21,14,14,8,61.18,61.17,62.5,61.178,61.17,6.778,3.186,4.8,6.79,1.09,6.79,1.09,-14.0,21.0,-2.25,-1.91,0.35,6.24,2.62,True,-7.0,17.0,-1.16,-1.43,0.33,4.87,2.04,True,0983,0,,-7.0,-1.13,-1.38,0.31,4.87,2.04,no_outlier_detected
983,0.3,gt1,2,18.93,6,sliderule_0983_gt1r_cyc04_20190831,2019-08-31 00:00:00,1,68.96439387611395,-164.08534893758622,8.384264144331382,2019-08-31 00:00:00,2025-11-17 00:00:00,2270.0,6.21,14,14,6,61.18,61.18,62.5,61.18,61.18,5.963,2.512,4.8,6.79,1.09,6.79,1.09,-12.0,36.0,-1.99,-2.19,0.16,12.45,6.87,True,-6.0,28.0,-1.03,-1.07,0.07,9.85,5.44,True,0983,1,2020-08-28,-7.0,-1.13,-1.87,0.49,5.41,3.5,flagged
983,0.4,gt3,4,6.95,3,sliderule_0983_gt3l_cyc08_20200828,2020-08-28 00:00:00,1,68.99461498115967,-163.93472714685507,18.477942800315592,2020-08-28 00:00:00,2023-11-22 00:00:00,1181.0,3.23,10,7,3,60.93,60.71,62.5,60.927,60.71,4.11,2.323,4.8,6.79,2.1,6.79,2.1,2.0,5.0,0.48,0.25,0.02,3.96,21.8,True,-3.0,5.0,-0.79,-0.96,0.37,2.92,16.09,True,0983,0,,-3.0,-0.79,-0.96,0.37,2.92,16.09,insufficient_data_for_flagging
998,0.5,gt1,1,137.02,7,sliderule_0998_gt1r_cyc06_20200301,2020-03-01 00:00:00,-1,70.81435926095273,-159.05106351846229,3.2855674160583255,2020-03-01 00:00:00,2025-11-18 00:00:00,2088.0,5.72,15,15,7,54.17,56.16,57.5,54.174,56.16,116.712,61.371,4.8,6.79,1.19,6.79,1.19,82.0,96.0,14.36,8.8,0.2,36.04,20.16,True,-12.0,32.0,-2.02,-1.48,0.07,11.25,6.3,True,0998,1,2021-11-26,-11.0,-1.92,-2.12,0.37,6.22,3.8,flagged
998,0.5,gt1,2,118.62,6,sliderule_0998_gt1l_cyc10_20210227,2021-02-27 00:00:00,-1,70.81419112492358,-159.0547420046458,3.6992609555015625,2021-02-27 00:00:00,2025-11-18 00:00:00,1725.0,4.72,15,15,6,52.02,50.11,52.5,52.018,50.115,62.669,40.473,4.8,6.79,1.44,6.79,1.44,30.0,75.0,6.29,-0.81,0.0,29.3,21.21,True,-17.0,29.0,-3.52,-2.24,0.12,11.8,8.54,True,0998,0,,-16.0,-3.39,-2.13,0.11,11.81,8.55,no_outlier_detected
998,0.5,gt1,3,54.29,4,sliderule_0998_gt1l_cyc06_20200301,2020-03-01 00:00:00,-1,70.81433891259128,-159.05171540775842,3.2827465240628757,2020-03-01 00:00:00,2023-11-23 00:00:00,1362.0,3.73,15,15,4,55.49,56.21,57.5,55.492,56.21,24.863,10.393,4.8,6.79,1.82,6.79,1.82,-8.0,34.0,-2.14,1.22,0.02,17.86,27.04,True,-5.0,6.0,-1.45,-1.69,0.85,1.41,2.13,True,0998,1,2022-08-26,-5.0,-1.34,-1.37,1.0,0.26,1.21,flagged
1006,0.3,gt3,7,52.16,9,sliderule_1006_gt3l_cyc06_20200301,2020-03-01 00:00:00,-1,70.81338338938735,-159.04819664249723,3.7304944372841584,2020-03-01 00:00:00,2025-11-19 00:00:00,2089.0,5.72,17,17,9,70.9,70.9,72.5,70.899,70.9,10.81,3.601,4.8,6.79,1.19,6.79,1.19,1.0,12.0,0.24,-0.76,0.09,4.78,2.11,True,-6.0,9.0,-1.02,-0.5,0.08,3.43,1.52,True,1006,3,2021-02-27;2023-11-23;2025-11-19,1.0,0.25,0.08,0.0,2.08,1.68,flagged
1006,0.3,gt3,8,117.98,9,sliderule_1006_gt3r_cyc06_20200301,2020-03-01 00:00:00,-1,70.81344675200761,-159.04958235985504,3.836941198309365,2020-03-01 00:00:00,2025-11-19 00:00:00,2089.0,5.72,17,17,9,70.92,70.91,72.5,70.918,70.91,36.222,7.385,4.8,6.79,1.19,6.79,1.19,-9.0,44.0,-1.5,-3.32,0.2,13.23,5.85,True,-13.0,13.0,-2.28,-1.87,0.77,2.04,0.9,True,1006,2,2024-02-22;2021-11-27,-13.0,-2.27,-2.18,0.98,0.66,0.33,flagged
1006,0.4,gt2,4,28.34,10,sliderule_1006_gt2l_cyc06_20200301,2020-03-01 00:00:00,-1,70.79854477714997,-158.964782811315,3.756358064406808,2020-03-01 00:00:00,2025-11-19 00:00:00,2089.0,5.72,19,19,10,72.61,72.2,72.5,72.606,72.195,6.586,1.641,4.8,6.79,1.19,6.79,1.19,-9.0,20.0,-1.52,-1.88,0.32,5.32,2.25,True,-8.0,14.0,-1.43,-1.38,0.28,4.24,1.79,True,1006,2,2023-08-25;2021-11-27,-8.0,-1.4,-1.27,0.51,2.67,1.23,flagged
1006,0.4,gt2,5,111.52,10,sliderule_1006_gt2r_cyc06_20200301,2020-03-01 00:00:00,-1,70.79859906337249,-158.96610827816878,3.694421232891817,2020-03-01 00:00:00,2025-11-19 00:00:00,2089.0,5.72,19,19,10,72.3,72.16,72.5,72.296,72.165,30.279,5.019,4.8,6.79,1.19,6.79,1.19,-9.0,47.0,-1.51,-3.02,0.15,13.6,5.76,True,-11.0,14.0,-1.96,-1.85,0.44,4.03,1.71,True,1006,3,2023-08-25;2025-11-19;2021-11-27,-2.0,-0.5,-0.73,0.43,1.49,0.96,flagged
1006,0.5,gt1,1,102.69,11,sliderule_1006_gt1l_cyc03_20190603,2019-06-03 00:00:00,-1,70.79194242969983,-158.87954228176804,9.63472190348,2019-06-03 00:00:00,2025-11-19 00:00:00,2361.0,6.46,18,18,11,88.07,88.22,87.5,88.067,88.22,4.878,0.777,4.8,6.79,1.05,6.79,1.05,-7.0,17.0,-1.04,-0.76,0.08,5.38,1.95,True,-6.0,16.0,-0.92,-0.58,0.06,4.95,1.79,True,1006,1,2023-08-25,-6.0,-0.93,-0.97,0.26,3.55,1.34,flagged
1006,0.5,gt1,2,105.04,11,sliderule_1006_gt1l_cyc03_20190603,2019-06-03 00:00:00,-1,70.79196645763831,-158.88020610047585,9.48905123618374,2019-06-03 00:00:00,2025-11-19 00:00:00,2361.0,6.46,18,18,11,86.98,86.53,87.5,86.978,86.53,6.366,3.572,4.8,6.79,1.05,6.79,1.05,5.0,10.0,0.82,0.51,0.13,2.79,1.01,True,1.0,14.0,0.23,0.44,0.06,3.59,1.3,True,1006,2,2023-08-25;2023-11-23,1.0,0.15,0.38,0.19,1.74,0.7,flagged
1013,0.3,gt2,1,45.99,3,sliderule_1013_gt2l_cyc04_20190902,2019-09-02 00:00:00,1,70.9102684438992,-153.2935045296468,1.9041462895285604,2019-09-02 00:00:00,2022-02-26 00:00:00,908.0,2.49,13,11,3,74.35,74.23,72.5,74.347,74.23,13.126,8.351,4.8,6.79,2.73,6.79,2.73,8.0,8.0,3.17,2.71,0.88,1.94,12.72,True,-4.0,9.0,-1.63,-2.51,0.63,3.71,24.38,True,1013,0,,-4.0,-1.63,-2.51,0.63,3.71,24.38,insufficient_data_for_flagging
1028,0.4,gt1,2,70.8,8,sliderule_1028_gt1l_cyc05_20191203,2019-12-03 00:00:00,-1,70.18574101504652,-147.39024155381549,1.227998484019902,2019-12-03 00:00:00,2025-11-20 00:00:00,2179.0,5.97,17,16,8,65.28,65.25,67.5,65.285,65.255,26.678,8.892,4.8,6.79,1.14,6.79,1.14,-4.0,37.0,-0.6,-0.03,0.0,16.4,7.46,True,-5.0,28.0,-0.87,-1.75,0.14,9.71,4.42,True,1028,3,2023-02-25;2019-12-03;2020-03-03,-11.0,-2.77,-2.64,0.64,3.68,3.6,flagged
1028,0.4,gt1,4,120.2,8,sliderule_1028_gt1r_cyc05_20191203,2019-12-03 00:00:00,-1,70.185812893724,-147.3886141159686,1.3379623601764372,2019-12-03 00:00:00,2025-11-20 00:00:00,2179.0,5.97,17,16,8,70.03,65.45,67.5,70.03,65.455,56.212,34.333,4.8,6.79,1.14,6.79,1.14,35.0,65.0,5.87,2.18,0.05,20.37,9.27,True,-13.0,30.0,-2.26,-2.21,0.16,10.96,4.99,True,1028,0,,-14.0,-2.35,-2.23,0.17,10.9,4.96,no_outlier_detected
1036,0.2,gt1,2,34.43,8,sliderule_1036_gt1r_cyc05_20191203,2019-12-03 00:00:00,-1,70.20161170401401,-147.69061944091266,1.1235787401332775,2019-12-03 00:00:00,2024-02-24 00:00:00,1544.0,4.23,16,16,8,67.88,67.88,67.5,67.875,67.875,11.588,3.926,4.8,6.79,1.61,6.79,1.61,15.0,15.0,3.66,2.0,0.46,3.73,2.15,True,10.0,16.0,2.31,-0.56,0.03,5.98,3.46,True,1036,3,2019-12-03;2024-02-24;2022-02-28,-14.0,-3.75,-3.46,0.9,1.99,2.12,flagged
1044,0.4,gt3,13,17.63,7,sliderule_1044_gt3r_cyc04_20190904,2019-09-04 00:00:00,1,68.90625633639895,-164.6818535721684,16.180179467929698,2019-09-04 00:00:00,2022-11-28 00:00:00,1181.0,3.23,18,18,7,76.44,76.69,77.5,76.437,76.69,3.271,1.007,4.8,6.79,2.1,6.79,2.1,-6.0,16.0,-1.85,-3.0,0.48,4.39,3.57,True,-3.0,16.0,-0.84,-2.27,0.28,5.18,4.21,True,1044,2,2022-11-28;2019-12-04,-16.0,-5.36,-5.84,0.95,1.83,2.56,flagged
1044,0.4,gt3,15,12.59,6,sliderule_1044_gt3r_cyc04_20190904,2019-09-04 00:00:00,1,68.90626391923293,-164.6819172243282,16.138844031472903,2019-09-04 00:00:00,2022-11-28 00:00:00,1181.0,3.23,18,18,6,76.39,76.67,77.5,76.395,76.675,3.271,0.96,4.8,6.79,2.1,6.79,2.1,-6.0,16.0,-1.85,-2.98,0.49,4.82,4.24,True,-3.0,16.0,-0.84,-2.23,0.3,5.44,4.78,True,1044,0,,-3.0,-0.93,-2.28,0.29,5.69,5.0,no_outlier_detected
1044,0.6,gt1,2,23.03,7,sliderule_1044_gt1l_cyc03_20190605,2019-06-05 00:00:00,-1,68.89361007828226,-164.84208907725483,10.104586904642114,2019-06-05 00:00:00,2023-02-26 00:00:00,1362.0,3.73,17,17,7,85.54,85.55,87.5,85.547,85.55,1.468,0.343,4.8,6.79,1.82,6.79,1.82,17.0,21.0,4.65,4.14,0.56,5.35,4.18,True,19.0,23.0,5.05,4.47,0.59,5.51,4.31,True,1044,2,2023-02-26;2020-12-01,-2.0,-0.8,0.27,0.03,2.04,3.04,flagged
1044,0.6,gt1,3,33.91,8,sliderule_1044_gt1r_cyc04_20190904,2019-09-04 00:00:00,-1,68.89369000629434,-164.84044217167488,12.329056013043642,2019-09-04 00:00:00,2025-02-22 00:00:00,1998.0,5.47,17,17,8,85.55,85.55,87.5,85.554,85.55,2.489,0.502,4.8,6.79,1.24,6.79,1.24,-18.0,23.0,-3.28,-3.56,0.74,4.01,2.08,True,-20.0,25.0,-3.74,-4.01,0.76,4.37,2.27,True,1044,0,,-21.0,-3.84,-4.07,0.75,4.54,2.36,no_outlier_detected
1044,0.6,gt1,5,7.52,6,sliderule_1044_gt1l_cyc03_20190605,2019-06-05 00:00:00,-1,68.89360537754253,-164.84227482304394,10.000759703307557,2019-06-05 00:00:00,2021-11-29 00:00:00,908.0,2.49,17,17,6,85.55,85.55,87.5,85.557,85.55,0.313,0.155,4.8,6.79,2.73,6.79,2.73,-2.0,9.0,-0.82,0.89,0.07,3.63,4.61,True,-2.0,9.0,-0.7,0.97,0.09,3.44,4.37,True,1044,1,2020-12-01,-2.0,-0.8,0.27,0.03,2.04,3.04,flagged
1074,0.3,gt1,1,140.37,7,sliderule_1074_gt1l_cyc04_20190906,2019-09-06 00:00:00,1,70.78077676635911,-154.10981535877568,1.545840704153458,2019-09-06 00:00:00,2025-11-23 00:00:00,2270.0,6.21,12,12,7,58.19,58.24,57.5,58.19,58.24,49.346,23.244,4.8,6.79,1.09,6.79,1.09,-45.0,105.0,-7.23,-1.62,0.01,41.55,17.37,True,-8.0,41.0,-1.21,-3.11,0.26,14.34,6.0,True,1074,3,2024-08-26;2019-09-06;2025-08-25,-29.0,-5.83,-5.87,0.99,1.84,1.98,flagged
1074,0.3,gt1,2,145.27,5,sliderule_1074_gt1r_cyc04_20190906,2019-09-06 00:00:00,1,70.78095076386444,-154.10597417056067,1.5489752485024848,2019-09-06 00:00:00,2025-08-25 00:00:00,2180.0,5.97,12,12,5,58.84,58.3,57.5,58.844,58.3,76.917,22.894,4.8,6.79,1.14,6.79,1.14,-10.0,113.0,-1.62,-8.84,0.21,46.8,31.54,True,-4.0,30.0,-0.62,-2.78,0.28,12.2,8.22,True,1074,1,2019-09-06,-30.0,-5.48,-5.14,0.97,2.71,2.82,flagged
1074,0.3,gt1,3,84.96,5,sliderule_1074_gt1l_cyc04_20190906,2019-09-06 00:00:00,1,70.78075852025754,-154.11039965033171,1.5002324566321252,2019-09-06 00:00:00,2025-11-23 00:00:00,2270.0,6.21,12,12,5,58.19,58.24,57.5,58.19,58.24,33.472,11.11,4.8,6.79,1.09,6.79,1.09,20.0,38.0,3.22,0.81,0.02,20.1,12.01,True,1.0,41.0,0.1,-3.55,0.31,16.4,9.8,True,1074,0,,0.0,0.0,-3.64,0.32,16.42,9.82,no_outlier_detected
1074,0.5,gt2,4,174.6,4,sliderule_1074_gt2r_cyc06_20200306,2020-03-06 00:00:00,1,70.80928984513739,-154.02833195685483,4.971982625433477,2020-03-06 00:00:00,2025-11-23 00:00:00,2088.0,5.72,10,7,4,45.57,45.49,42.5,45.573,45.49,191.489,110.069,4.8,6.79,1.19,6.79,1.19,-204.0,204.0,-35.67,-28.6,0.71,55.47,55.0,True,-12.0,43.0,-2.17,-2.94,0.16,20.52,20.35,True,1074,0,,-12.0,-2.1,-2.87,0.15,20.59,20.41,no_outlier_detected
1082,0.2,gt1,1,83.79,13,sliderule_1082_gt1l_cyc03_20190608,2019-06-08 00:00:00,1,70.87813067781863,-153.91515937321824,2.6893920632727175,2019-06-08 00:00:00,2025-11-24 00:00:00,2361.0,6.46,23,23,13,66.01,66.0,67.5,66.004,66.0,32.63,6.176,4.8,6.79,1.05,6.79,1.05,-88.0,102.0,-13.67,-13.6,0.85,13.67,3.86,True,-93.0,93.0,-14.44,-11.48,0.78,14.48,4.09,True,1082,1,2019-09-06,-93.0,-14.39,-13.26,0.89,10.72,3.33,flagged
1082,0.2,gt1,2,109.12,13,sliderule_1082_gt1l_cyc03_20190608,2019-06-08 00:00:00,1,70.87815245398029,-153.9157895887186,2.693175389685163,2019-06-08 00:00:00,2025-11-24 00:00:00,2361.0,6.46,23,23,13,66.0,66.0,67.5,66.003,66.0,48.331,33.454,4.8,6.79,1.05,6.79,1.05,-122.0,122.0,-18.93,-12.08,0.63,21.6,6.1,True,-90.0,90.0,-13.86,-10.37,0.79,12.41,3.5,True,1082,1,2019-09-06,-89.0,-13.77,-12.15,0.94,7.17,2.22,flagged
1089,0.6,gt1,1,48.26,6,sliderule_1089_gt1l_cyc03_20190608,2019-06-08 00:00:00,1,70.33850995459228,-148.2277577747393,1.235674898628159,2019-06-08 00:00:00,2025-02-25 00:00:00,2089.0,5.72,16,13,6,62.68,66.84,67.5,62.68,66.835,20.752,9.235,4.8,6.79,1.19,6.79,1.19,-8.0,44.0,-1.34,-2.81,0.17,15.04,8.6,True,1.0,26.0,0.14,-2.02,0.19,10.27,5.87,True,1089,3,2024-08-27;2021-12-02;2023-03-01,1.0,0.17,0.1,0.09,1.35,4.14,flagged
1112,0.4,gt3,8,84.2,5,sliderule_1112_gt3l_cyc14_20220305,2022-03-05 00:00:00,-1,70.05794888269206,-142.9836120895633,1.625331109338677,2022-03-05 00:00:00,2025-02-26 00:00:00,1089.0,2.98,18,16,5,84.58,84.99,82.5,84.58,84.99,8.58,2.336,4.8,6.79,2.28,6.79,2.28,-4.0,18.0,-1.24,-3.56,0.28,7.86,10.45,True,-5.0,26.0,-1.73,-4.14,0.21,11.24,14.94,True,1112,2,2024-02-29;2024-08-29,-5.0,-1.68,-1.8,0.89,1.34,7.92,flagged
1112,0.5,gt2,1,11.28,4,sliderule_1112_gt2l_cyc14_20220305,2022-03-05 00:00:00,1,70.05586670567126,-142.89792554739785,2.0530746738152263,2022-03-05 00:00:00,2025-02-26 00:00:00,1089.0,2.98,16,14,4,80.53,81.05,77.5,80.532,81.05,1.129,0.683,4.8,6.79,2.28,6.79,2.28,-3.0,14.0,-1.08,-2.3,0.26,6.5,11.8,True,-3.0,13.0,-0.9,-2.11,0.25,6.05,10.98,True,1112,0,,-2.0,-0.67,-1.95,0.22,6.19,11.24,no_outlier_detected
1112,0.5,gt2,2,136.53,4,sliderule_1112_gt2l_cyc06_20200308,2020-03-08 00:00:00,1,70.05633494752237,-142.90866712500338,2.5095591637564656,2020-03-08 00:00:00,2024-11-28 00:00:00,1726.0,4.73,16,14,4,82.72,82.71,82.5,82.718,82.71,12.012,5.367,4.8,6.79,1.44,6.79,1.44,5.0,19.0,1.07,-0.03,0.0,10.31,12.17,True,-7.0,18.0,-1.47,-2.68,0.47,7.39,8.72,True,1112,1,2023-11-30,-7.0,-1.48,-1.54,0.94,1.27,4.78,flagged
1112,0.5,gt2,4,75.09,3,sliderule_1112_gt2l_cyc06_20200308,2020-03-08 00:00:00,1,70.05635673870364,-142.90944633697185,2.4527707150663023,2020-03-08 00:00:00,2024-11-28 00:00:00,1726.0,4.73,16,14,3,82.97,83.32,82.5,82.967,83.32,5.589,3.048,4.8,6.79,1.44,6.79,1.44,-7.0,14.0,-1.51,-2.15,0.56,6.74,24.3,True,-2.0,18.0,-0.33,-1.55,0.15,12.9,46.55,True,1112,0,,-2.0,-0.33,-1.55,0.15,12.9,46.55,insufficient_data_for_flagging
1173,0.6,gt2,1,23.65,7,sliderule_1173_gt2l_cyc05_20191212,2019-12-12 00:00:00,1,70.13351589593555,-143.6477791563849,9.745712140161196,2019-12-12 00:00:00,2025-08-31 00:00:00,2089.0,5.72,14,14,7,81.39,81.38,82.5,81.386,81.38,1.861,1.208,4.8,6.79,1.19,6.79,1.19,-2.0,6.0,-0.38,-0.48,0.24,2.07,0.99,True,0.0,5.0,-0.06,-0.54,0.25,2.24,1.07,True,1173,0,,0.0,0.0,-0.52,0.23,2.27,1.08,no_outlier_detected
1173,0.6,gt2,2,3.91,3,sliderule_1173_gt2r_cyc10_20210310,2021-03-10 00:00:00,1,70.13357183265084,-143.65048260666634,10.661786866553372,2021-03-10 00:00:00,2025-08-31 00:00:00,1635.0,4.48,14,14,3,81.63,81.64,82.5,81.63,81.64,0.288,0.161,4.8,6.79,1.52,6.79,1.52,-9.0,9.0,-2.0,-1.7,0.55,4.92,19.41,True,-9.0,9.0,-1.93,-1.63,0.51,5.16,20.34,True,1173,0,,-9.0,-1.93,-1.63,0.51,5.16,20.34,insufficient_data_for_flagging
1173,0.6,gt2,3,25.85,7,sliderule_1173_gt2r_cyc05_20191212,2019-12-12 00:00:00,1,70.1336050467394,-143.65017481842278,10.680973925792332,2019-12-12 00:00:00,2025-08-31 00:00:00,2089.0,5.72,14,14,7,81.48,81.38,82.5,81.483,81.38,1.986,1.219,4.8,6.79,1.19,6.79,1.19,1.0,14.0,0.24,0.25,0.01,4.76,2.37,True,3.0,15.0,0.57,0.23,0.01,4.98,2.48,True,1173,3,2021-03-10;2021-09-08;2022-09-06,4.0,0.7,0.63,0.96,0.42,0.37,flagged
1173,0.6,gt2,4,16.79,4,sliderule_1173_gt2l_cyc05_20191212,2019-12-12 00:00:00,1,70.13349407318468,-143.64769869093524,9.78250518461845,2019-12-12 00:00:00,2024-03-04 00:00:00,1544.0,4.23,14,14,4,81.39,81.39,82.5,81.39,81.39,1.732,0.742,4.8,6.79,1.61,6.79,1.61,1.0,4.0,0.25,-0.17,0.03,2.09,2.73,True,-1.0,5.0,-0.16,-0.7,0.27,2.69,3.5,True,1173,0,,0.0,0.0,-0.59,0.18,2.92,3.79,no_outlier_detected
1181,0.5,gt2,7,86.32,3,sliderule_1181_gt2r_cyc14_20220309,2022-03-09 00:00:00,1,70.29181026109332,-161.09913894543106,5.059729576160491,2022-03-09 00:00:00,2024-03-05 00:00:00,727.0,1.99,11,10,3,39.71,50.17,52.5,39.707,50.17,266.708,92.603,4.8,6.79,3.41,6.79,3.41,3.0,70.0,1.74,-8.86,0.05,53.88,467.04,True,-8.0,197.0,-3.84,26.31,0.06,153.18,1327.76,True,1181,0,,-8.0,-3.84,26.31,0.06,153.18,1327.76,insufficient_data_for_flagging
