track_id,ClusterSize,bias_tolerance,gt_family,cluster_id,NSM,SCE,EPR,LRR,LR2,LSE,LCI,TemporalSpan_days,ValidRegression,angle_deg,center_lat,center_lon
0129,36,0.25,gt1,10,-128.22,-155.58,-28.64,-12.87,0.18,45.91,27.02,1635.0,True,87.27,70.88025238681692,-153.89021513112968
0129,36,0.25,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.12,70.88012847742075,-153.89312528090355
0129,36,0.25,gt2,50,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.16,70.88443808484679,-153.8020702221882
0129,36,0.25,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.85,70.88444589069093,-153.80188378184837
0129,36,0.25,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951041602,-153.79942542006853
0129,36,0.25,gt2,45,-66.61,-66.61,-16.74,-14.41,0.77,12.78,10.83,1453.0,True,83.93,70.88445964233604,-153.80150433399555
0129,36,0.25,gt2,63,-96.24,-96.24,-18.43,-15.45,0.92,9.83,5.4,1907.0,True,84.19,70.88456391689103,-153.79908439848745
0129,36,0.25,gt2,58,-102.98,-102.98,-18.01,-17.18,0.97,7.72,4.5,2089.0,True,83.87,70.88435572095666,-153.79972882484006
0129,36,0.25,gt2,49,-76.16,-76.16,-20.42,-18.42,0.91,16.08,73.19,1362.0,True,83.92,70.88451392010556,-153.80026933568658
0129,36,0.25,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.96,70.88453106869336,-153.79771653803178
0129,36,0.25,gt2,44,,,,,,,,,False,83.87,70.88431964473502,-153.80488252164923
0129,36,0.25,gt3,92,-88.03,-88.03,-22.13,-19.45,0.8,15.8,13.4,1453.0,True,83.42,70.88665097606767,-153.7103221361385
0129,36,0.25,gt3,77,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.42,70.88655651644638,-153.71274464629374
0129,36,0.25,gt3,87,-88.03,-89.1,-22.13,-20.76,0.86,16.16,15.2,1453.0,True,83.49,70.88664407039359,-153.71048800419126
0129,36,0.25,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.8865293783843,-153.71324167501882
0129,36,0.25,gt3,69,-67.14,-76.92,-15.88,-15.82,0.93,11.53,13.49,1544.0,True,87.52,70.88657170255334,-153.71222458151112
0129,36,0.25,gt3,96,-73.87,-75.03,-17.48,-18.14,0.99,3.5,4.47,1544.0,True,83.76,70.88668219464695,-153.70957167656738
0129,36,0.25,gt3,82,-9.37,-9.37,,,,,,182.0,False,87.19,70.88649891012841,-153.71397328357034
0129,36,0.25,gt3,81,-67.14,-67.14,-15.88,-16.24,0.99,4.63,19.14,1544.0,True,87.47,70.88657862656437,-153.71205816412927
0129,36,0.25,gt3,76,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641274408059,-153.71604336263272
0129,36,0.5,gt1,29,-97.73,-97.73,-18.72,-15.92,0.93,8.51,3.97,1907.0,True,78.67,70.88037265264322,-153.88739418487336
0129,36,0.5,gt1,31,0.26,-69.0,0.06,-5.18,0.08,30.88,19.59,1726.0,True,84.19,70.8807114152633,-153.88794782020125
0129,36,0.5,gt1,4,-98.89,-128.22,-18.94,-19.74,0.86,15.95,7.16,1907.0,True,87.1,70.88027228602772,-153.88974758945307
0129,36,0.5,gt1,34,-105.93,-105.93,-18.52,-16.58,0.96,8.17,3.28,2089.0,True,78.79,70.88039461758848,-153.88695679607682
0129,36,0.5,gt1,3,-97.69,-98.89,-17.08,-16.5,0.97,7.93,3.41,2089.0,True,87.03,70.88029006959583,-153.88933057762955
0129,36,0.5,gt1,10,-128.22,-155.58,-28.64,-12.87,0.18,45.91,27.02,1635.0,True,87.27,70.88025238681692,-153.89021513112968
0129,36,0.5,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.12,70.88012847742075,-153.89312528090355
0129,36,0.5,gt2,50,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.16,70.88443808484679,-153.8020702221882
0129,36,0.5,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.85,70.88444589069093,-153.80188378184837
0129,36,0.5,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951041602,-153.79942542006853
0129,36,0.5,gt2,45,-66.61,-66.61,-16.74,-14.41,0.77,12.78,10.83,1453.0,True,83.93,70.88445964233604,-153.80150433399555
0129,36,0.5,gt2,63,-96.24,-96.24,-18.43,-15.45,0.92,9.83,5.4,1907.0,True,84.19,70.88456391689103,-153.79908439848745
0129,36,0.5,gt2,58,-102.98,-102.98,-18.01,-17.18,0.97,7.72,4.5,2089.0,True,83.87,70.88435572095666,-153.79972882484006
0129,36,0.5,gt2,49,-76.16,-76.16,-20.42,-18.42,0.91,16.08,73.19,1362.0,True,83.92,70.88451392010556,-153.80026933568658
0129,36,0.5,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.96,70.88453106869336,-153.79771653803178
0129,36,0.5,gt2,44,,,,,,,,,False,83.87,70.88431964473502,-153.80488252164923
0129,36,0.5,gt3,92,-88.03,-88.03,-22.13,-19.45,0.8,15.8,13.4,1453.0,True,83.42,70.88665097606767,-153.7103221361385
0129,36,0.5,gt3,77,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.42,70.88655651644638,-153.71274464629374
0129,36,0.5,gt3,87,-88.03,-89.1,-22.13,-20.76,0.86,16.16,15.2,1453.0,True,83.49,70.88664407039359,-153.71048800419126
0129,36,0.5,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.8865293783843,-153.71324167501882
0129,36,0.5,gt3,69,-93.63,-103.41,-18.83,-18.48,0.93,13.36,9.29,1816.0,True,87.52,70.88657170255334,-153.71222458151112
0129,36,0.5,gt3,96,-73.87,-75.03,-17.48,-18.14,0.99,3.5,4.47,1544.0,True,83.76,70.88668219464695,-153.70957167656738
0129,36,0.5,gt3,82,-9.37,-9.37,,,,,,182.0,False,87.19,70.88649891012841,-153.71397328357034
0129,36,0.5,gt3,81,-93.63,-93.63,-18.83,-18.41,0.98,7.8,8.17,1816.0,True,87.47,70.88657862656437,-153.71205816412927
0129,36,0.5,gt3,76,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641274408059,-153.71604336263272
0129,36,0.75,gt1,29,-97.73,-97.73,-18.72,-15.92,0.93,8.51,3.97,1907.0,True,78.67,70.88037265264322,-153.88739418487336
0129,36,0.75,gt1,31,0.26,-69.0,0.06,-5.18,0.08,30.88,19.59,1726.0,True,84.19,70.8807114152633,-153.88794782020125
0129,36,0.75,gt1,4,-98.89,-128.22,-18.94,-19.74,0.86,15.95,7.16,1907.0,True,87.1,70.88027228602772,-153.88974758945307
0129,36,0.75,gt1,34,-105.93,-105.93,-18.52,-16.58,0.96,8.17,3.28,2089.0,True,78.79,70.88039461758848,-153.88695679607682
0129,36,0.75,gt1,3,-97.69,-98.89,-17.08,-16.5,0.97,7.93,3.41,2089.0,True,87.03,70.88029006959583,-153.88933057762955
0129,36,0.75,gt1,10,-128.22,-155.58,-28.64,-12.87,0.18,45.91,27.02,1635.0,True,87.27,70.88025238681692,-153.89021513112968
0129,36,0.75,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.12,70.88012847742075,-153.89312528090355
0129,36,0.75,gt2,50,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.16,70.88443808484679,-153.8020702221882
0129,36,0.75,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.85,70.88444589069093,-153.80188378184837
0129,36,0.75,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951041602,-153.79942542006853
0129,36,0.75,gt2,45,-66.61,-66.61,-16.74,-14.41,0.77,12.78,10.83,1453.0,True,83.93,70.88445964233604,-153.80150433399555
0129,36,0.75,gt2,63,-96.24,-96.24,-18.43,-15.45,0.92,9.83,5.4,1907.0,True,84.19,70.88456391689103,-153.79908439848745
0129,36,0.75,gt2,58,-102.98,-102.98,-18.01,-17.18,0.97,7.72,4.5,2089.0,True,83.87,70.88435572095666,-153.79972882484006
0129,36,0.75,gt2,49,-76.16,-76.16,-20.42,-18.42,0.91,16.08,73.19,1362.0,True,83.92,70.88451392010556,-153.80026933568658
0129,36,0.75,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.96,70.88453106869336,-153.79771653803178
0129,36,0.75,gt2,44,,,,,,,,,False,83.87,70.88431964473502,-153.80488252164923
0129,36,0.75,gt3,92,-88.03,-88.03,-22.13,-19.45,0.8,15.8,13.4,1453.0,True,83.42,70.88665097606767,-153.7103221361385
0129,36,0.75,gt3,77,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.42,70.88655651644638,-153.71274464629374
0129,36,0.75,gt3,87,-88.03,-89.1,-22.13,-20.76,0.86,16.16,15.2,1453.0,True,83.49,70.88664407039359,-153.71048800419126
0129,36,0.75,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.8865293783843,-153.71324167501882
0129,36,0.75,gt3,69,-93.63,-103.41,-18.83,-18.48,0.93,13.36,9.29,1816.0,True,87.52,70.88657170255334,-153.71222458151112
0129,36,0.75,gt3,96,-73.87,-75.03,-17.48,-18.14,0.99,3.5,4.47,1544.0,True,83.76,70.88668219464695,-153.70957167656738
0129,36,0.75,gt3,82,-71.12,-71.12,-26.0,-26.49,1.0,2.79,17.19,999.0,True,87.19,70.88649891012841,-153.71397328357034
0129,36,0.75,gt3,81,-93.63,-93.63,-18.83,-18.41,0.98,7.8,8.17,1816.0,True,87.47,70.88657862656437,-153.71205816412927
0129,36,0.75,gt3,76,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641274408059,-153.71604336263272
0129,36,1.0,gt1,29,-97.73,-97.73,-18.72,-15.92,0.93,8.51,3.97,1907.0,True,78.67,70.88037265264322,-153.88739418487336
0129,36,1.0,gt1,31,0.26,-69.0,0.06,-5.18,0.08,30.88,19.59,1726.0,True,84.19,70.8807114152633,-153.88794782020125
0129,36,1.0,gt1,4,-98.89,-128.22,-18.94,-19.74,0.86,15.95,7.16,1907.0,True,87.1,70.88027228602772,-153.88974758945307
0129,36,1.0,gt1,34,-105.93,-105.93,-18.52,-16.58,0.96,8.17,3.28,2089.0,True,78.79,70.88039461758848,-153.88695679607682
0129,36,1.0,gt1,3,-97.69,-98.89,-17.08,-16.5,0.97,7.93,3.41,2089.0,True,87.03,70.88029006959583,-153.88933057762955
0129,36,1.0,gt1,10,-128.22,-155.58,-28.64,-12.87,0.18,45.91,27.02,1635.0,True,87.27,70.88025238681692,-153.89021513112968
0129,36,1.0,gt1,12,-38.43,-38.43,-15.46,-15.45,0.98,4.06,29.31,908.0,True,87.12,70.88012847742075,-153.89312528090355
0129,36,1.0,gt2,50,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.16,70.88443808484679,-153.8020702221882
0129,36,1.0,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.85,70.88444589069093,-153.80188378184837
0129,36,1.0,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951041602,-153.79942542006853
0129,36,1.0,gt2,45,-66.61,-66.61,-16.74,-14.41,0.77,12.78,10.83,1453.0,True,83.93,70.88445964233604,-153.80150433399555
0129,36,1.0,gt2,63,-96.24,-96.24,-18.43,-15.45,0.92,9.83,5.4,1907.0,True,84.19,70.88456391689103,-153.79908439848745
0129,36,1.0,gt2,58,-102.98,-102.98,-18.01,-17.18,0.97,7.72,4.5,2089.0,True,83.87,70.88435572095666,-153.79972882484006
0129,36,1.0,gt2,49,-76.16,-76.16,-20.42,-18.42,0.91,16.08,73.19,1362.0,True,83.92,70.88451392010556,-153.80026933568658
0129,36,1.0,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.96,70.88453106869336,-153.79771653803178
0129,36,1.0,gt2,44,,,,,,,,,False,83.87,70.88431964473502,-153.80488252164923
0129,36,1.0,gt3,92,-88.03,-88.03,-22.13,-19.45,0.8,15.8,13.4,1453.0,True,83.42,70.88665097606767,-153.7103221361385
0129,36,1.0,gt3,77,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.42,70.88655651644638,-153.71274464629374
0129,36,1.0,gt3,87,-88.03,-89.1,-22.13,-20.76,0.86,16.16,15.2,1453.0,True,83.49,70.88664407039359,-153.71048800419126
0129,36,1.0,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.8865293783843,-153.71324167501882
0129,36,1.0,gt3,69,-93.63,-103.41,-18.83,-18.48,0.93,13.36,9.29,1816.0,True,87.52,70.88657170255334,-153.71222458151112
0129,36,1.0,gt3,96,-73.87,-75.03,-17.48,-18.14,0.99,3.5,4.47,1544.0,True,83.76,70.88668219464695,-153.70957167656738
0129,36,1.0,gt3,82,-71.12,-71.12,-26.0,-26.49,1.0,2.79,17.19,999.0,True,87.19,70.88649891012841,-153.71397328357034
0129,36,1.0,gt3,81,-93.63,-93.63,-18.83,-18.41,0.98,7.8,8.17,1816.0,True,87.47,70.88657862656437,-153.71205816412927
0129,36,1.0,gt3,76,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641274408059,-153.71604336263272
0129,42,0.25,gt1,29,-97.77,-97.77,-18.73,-15.92,0.93,8.54,3.99,1907.0,True,78.66,70.88037265257181,-153.88739418670866
0129,42,0.25,gt1,15,-59.46,-67.59,-19.92,-16.14,0.78,12.55,12.06,1090.0,True,83.43,70.88035820686073,-153.88773087248634
0129,42,0.25,gt1,14,-102.33,-109.39,-17.89,-18.04,0.93,10.21,4.02,2089.0,True,87.85,70.88027475992746,-153.88969557206298
0129,42,0.25,gt1,27,-97.73,-97.73,-18.72,-15.96,0.93,9.17,4.46,1907.0,True,78.94,70.8803828864383,-153.88715436006905
0129,42,0.25,gt1,7,-95.54,-128.22,-20.22,-21.22,0.83,16.96,9.57,1726.0,True,87.37,70.88026440653027,-153.8899326798891
0129,42,0.25,gt1,16,-97.69,-98.89,-17.08,-16.11,0.94,9.34,3.62,2089.0,True,87.44,70.88029589083358,-153.8893279706809
0129,42,0.25,gt1,34,-105.95,-105.95,-18.52,-16.64,0.97,7.72,3.1,2089.0,True,78.79,70.88039457064015,-153.88695690411353
0129,42,0.25,gt1,10,-128.22,-352.85,-28.64,2.03,0.0,114.92,67.64,1635.0,True,87.26,70.8802523855722,-153.89021515927323
0129,42,0.25,gt1,35,-78.97,-79.73,-15.88,-16.8,0.99,5.53,3.71,1816.0,True,78.91,70.88041106995458,-153.88649203492008
0129,42,0.25,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.09,70.88012847643888,-153.89312527052658
0129,42,0.25,gt2,39,-107.21,-107.21,-18.74,-16.89,0.95,8.65,3.87,2089.0,True,84.03,70.88444582687305,-153.80188622607503
0129,42,0.25,gt2,51,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.05,70.88443685315511,-153.80209970279492
0129,42,0.25,gt2,55,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.89,70.88455737178491,-153.79923984632347
0129,42,0.25,gt2,58,-102.98,-102.98,-18.01,-15.99,0.95,9.01,4.38,2089.0,True,83.86,70.88435572095663,-153.79972882484006
0129,42,0.25,gt2,45,2.78,-111.54,0.49,-6.0,0.13,36.83,15.66,2089.0,True,83.93,70.8844596650275,-153.80150423696443
0129,42,0.25,gt2,63,-96.24,-96.24,-18.43,-15.49,0.92,8.97,4.47,1907.0,True,84.19,70.88456391713672,-153.7990843924715
0129,42,0.25,gt2,48,,,,,,,,,False,83.98,70.88431287926299,-153.80502961381802
0129,42,0.25,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,83.41,70.88453106824497,-153.7977165485206
0129,42,0.25,gt3,94,48.89,-127.62,9.83,-2.99,0.01,51.56,29.35,1817.0,True,83.68,70.88665957668972,-153.71011530800348
0129,42,0.25,gt3,70,-91.72,-91.72,-23.06,-19.26,0.75,18.22,15.45,1453.0,True,87.3,70.88655459089667,-153.71263605033758
0129,42,0.25,gt3,77,-91.72,-91.72,-23.06,-18.35,0.78,16.5,11.12,1453.0,True,87.42,70.88655639357401,-153.71274482027874
0129,42,0.25,gt3,87,-88.03,-128.8,-22.13,-12.74,0.23,42.21,32.56,1453.0,True,83.5,70.88664407032705,-153.71048800579928
0129,42,0.25,gt3,71,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.28,70.886535028155,-153.7131061093931
0129,42,0.25,gt3,95,147.57,-163.3,49.45,45.71,0.58,82.73,495.98,1090.0,True,87.99,70.88650177004814,-153.71372480121656
0129,42,0.25,gt3,96,-73.87,-75.03,-17.48,-16.58,0.96,7.54,6.44,1544.0,True,83.79,70.88668219681159,-153.70957162487144
0129,42,0.25,gt3,97,,,,,,,,,False,87.53,70.88657811813172,-153.71207308888654
0129,42,0.25,gt3,76,-34.24,-34.24,-27.54,,,,,454.0,False,88.9,70.88641274375566,-153.71604337030146
0129,42,0.5,gt1,29,-97.77,-97.77,-18.73,-15.92,0.93,8.54,3.99,1907.0,True,78.66,70.88037265257181,-153.88739418670866
0129,42,0.5,gt1,15,-44.07,-67.51,-11.81,-14.43,0.79,10.85,7.42,1363.0,True,83.43,70.88035820686073,-153.88773087248634
0129,42,0.5,gt1,14,-102.33,-109.39,-17.89,-18.04,0.93,10.21,4.02,2089.0,True,87.85,70.88027475992746,-153.88969557206298
0129,42,0.5,gt1,27,-97.73,-97.73,-18.72,-15.96,0.93,9.17,4.46,1907.0,True,78.94,70.8803828864383,-153.88715436006905
0129,42,0.5,gt1,7,-95.54,-128.22,-20.22,-21.22,0.83,16.96,9.57,1726.0,True,87.37,70.88026440653027,-153.8899326798891
0129,42,0.5,gt1,16,-97.69,-98.89,-17.08,-16.11,0.94,9.34,3.62,2089.0,True,87.44,70.88029589083358,-153.8893279706809
0129,42,0.5,gt1,34,-105.95,-105.95,-18.52,-16.64,0.97,7.72,3.1,2089.0,True,78.79,70.88039457064015,-153.88695690411353
0129,42,0.5,gt1,10,-128.22,-352.85,-28.64,2.03,0.0,114.92,67.64,1635.0,True,87.26,70.8802523855722,-153.89021515927323
0129,42,0.5,gt1,35,-78.97,-79.73,-15.88,-16.8,0.99,5.53,3.71,1816.0,True,78.91,70.88041106995458,-153.88649203492008
0129,42,0.5,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.09,70.88012847643888,-153.89312527052658
0129,42,0.5,gt2,39,-107.21,-107.21,-18.74,-16.89,0.95,8.65,3.87,2089.0,True,84.03,70.88444582687305,-153.80188622607503
0129,42,0.5,gt2,51,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.05,70.88443685315511,-153.80209970279492
0129,42,0.5,gt2,55,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.89,70.88455737178491,-153.79923984632347
0129,42,0.5,gt2,58,-102.98,-102.98,-18.01,-15.99,0.95,9.01,4.38,2089.0,True,83.86,70.88435572095663,-153.79972882484006
0129,42,0.5,gt2,45,2.78,-111.54,0.49,-6.0,0.13,36.83,15.66,2089.0,True,83.93,70.8844596650275,-153.80150423696443
0129,42,0.5,gt2,63,-96.24,-96.24,-18.43,-15.49,0.92,8.97,4.47,1907.0,True,84.19,70.88456391713672,-153.7990843924715
0129,42,0.5,gt2,48,,,,,,,,,False,83.98,70.88431287926299,-153.80502961381802
0129,42,0.5,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,83.41,70.88453106824497,-153.7977165485206
0129,42,0.5,gt3,94,48.89,-127.62,9.83,-2.99,0.01,51.56,29.35,1817.0,True,83.68,70.88665957668972,-153.71011530800348
0129,42,0.5,gt3,70,-91.72,-91.72,-23.06,-19.26,0.75,18.22,15.45,1453.0,True,87.3,70.88655459089667,-153.71263605033758
0129,42,0.5,gt3,77,-91.72,-91.72,-23.06,-18.35,0.78,16.5,11.12,1453.0,True,87.42,70.88655639357401,-153.71274482027874
0129,42,0.5,gt3,87,-88.03,-128.8,-22.13,-12.74,0.23,42.21,32.56,1453.0,True,83.5,70.88664407032705,-153.71048800579928
0129,42,0.5,gt3,71,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.28,70.886535028155,-153.7131061093931
0129,42,0.5,gt3,95,147.57,-163.3,49.45,45.71,0.58,82.73,495.98,1090.0,True,87.99,70.88650177004814,-153.71372480121656
0129,42,0.5,gt3,96,-73.87,-75.03,-17.48,-16.58,0.96,7.54,6.44,1544.0,True,83.79,70.88668219681159,-153.70957162487144
0129,42,0.5,gt3,97,-26.44,-26.44,,,,,,272.0,False,87.53,70.88657811813172,-153.71207308888654
0129,42,0.5,gt3,76,-34.24,-34.24,-27.54,,,,,454.0,False,88.9,70.88641274375566,-153.71604337030146
0129,42,0.75,gt1,29,-97.77,-97.77,-18.73,-15.92,0.93,8.54,3.99,1907.0,True,78.66,70.88037265257181,-153.88739418670866
0129,42,0.75,gt1,15,-44.07,-67.51,-11.81,-14.43,0.79,10.85,7.42,1363.0,True,83.43,70.88035820686073,-153.88773087248634
0129,42,0.75,gt1,14,-102.33,-109.39,-17.89,-18.04,0.93,10.21,4.02,2089.0,True,87.85,70.88027475992746,-153.88969557206298
0129,42,0.75,gt1,27,-97.73,-97.73,-18.72,-15.96,0.93,9.17,4.46,1907.0,True,78.94,70.8803828864383,-153.88715436006905
0129,42,0.75,gt1,7,-95.54,-128.22,-20.22,-21.22,0.83,16.96,9.57,1726.0,True,87.37,70.88026440653027,-153.8899326798891
0129,42,0.75,gt1,16,-97.69,-98.89,-17.08,-16.11,0.94,9.34,3.62,2089.0,True,87.44,70.88029589083358,-153.8893279706809
0129,42,0.75,gt1,34,-105.95,-105.95,-18.52,-16.64,0.97,7.72,3.1,2089.0,True,78.79,70.88039457064015,-153.88695690411353
0129,42,0.75,gt1,10,-128.22,-352.85,-28.64,2.03,0.0,114.92,67.64,1635.0,True,87.26,70.8802523855722,-153.89021515927323
0129,42,0.75,gt1,35,-78.97,-79.73,-15.88,-16.8,0.99,5.53,3.71,1816.0,True,78.91,70.88041106995458,-153.88649203492008
0129,42,0.75,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.09,70.88012847643888,-153.89312527052658
0129,42,0.75,gt2,39,-107.21,-107.21,-18.74,-16.89,0.95,8.65,3.87,2089.0,True,84.03,70.88444582687305,-153.80188622607503
0129,42,0.75,gt2,51,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.05,70.88443685315511,-153.80209970279492
0129,42,0.75,gt2,55,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.89,70.88455737178491,-153.79923984632347
0129,42,0.75,gt2,58,-102.98,-102.98,-18.01,-15.99,0.95,9.01,4.38,2089.0,True,83.86,70.88435572095663,-153.79972882484006
0129,42,0.75,gt2,45,2.78,-111.54,0.49,-6.0,0.13,36.83,15.66,2089.0,True,83.93,70.8844596650275,-153.80150423696443
0129,42,0.75,gt2,63,-96.24,-96.24,-18.43,-15.49,0.92,8.97,4.47,1907.0,True,84.19,70.88456391713672,-153.7990843924715
0129,42,0.75,gt2,48,,,,,,,,,False,83.98,70.88431287926299,-153.80502961381802
0129,42,0.75,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,83.41,70.88453106824497,-153.7977165485206
0129,42,0.75,gt3,94,48.89,-127.62,9.83,-2.99,0.01,51.56,29.35,1817.0,True,83.68,70.88665957668972,-153.71011530800348
0129,42,0.75,gt3,70,-91.72,-91.72,-23.06,-19.26,0.75,18.22,15.45,1453.0,True,87.3,70.88655459089667,-153.71263605033758
0129,42,0.75,gt3,77,-91.72,-91.72,-23.06,-18.35,0.78,16.5,11.12,1453.0,True,87.42,70.88655639357401,-153.71274482027874
0129,42,0.75,gt3,87,-88.03,-128.8,-22.13,-12.74,0.23,42.21,32.56,1453.0,True,83.5,70.88664407032705,-153.71048800579928
0129,42,0.75,gt3,71,-91.72,-91.72,-23.06,-20.21,0.85,15.45,11.92,1453.0,True,87.28,70.886535028155,-153.7131061093931
0129,42,0.75,gt3,95,147.57,-266.23,49.45,47.95,0.29,113.41,230.1,1090.0,True,87.99,70.88650177004814,-153.71372480121656
0129,42,0.75,gt3,96,-73.87,-75.03,-17.48,-16.58,0.96,7.54,6.44,1544.0,True,83.79,70.88668219681159,-153.70957162487144
0129,42,0.75,gt3,97,-83.23,-83.23,-22.32,-21.38,0.98,7.44,33.86,1362.0,True,87.53,70.88657811813172,-153.71207308888654
0129,42,0.75,gt3,76,-34.24,-34.24,-27.54,,,,,454.0,False,88.9,70.88641274375566,-153.71604337030146
0129,42,1.0,gt1,29,-97.77,-97.77,-18.73,-15.92,0.93,8.54,3.99,1907.0,True,78.66,70.88037265257181,-153.88739418670866
0129,42,1.0,gt1,15,-44.07,-67.51,-11.81,-14.43,0.79,10.85,7.42,1363.0,True,83.43,70.88035820686073,-153.88773087248634
0129,42,1.0,gt1,14,-102.33,-109.39,-17.89,-18.04,0.93,10.21,4.02,2089.0,True,87.85,70.88027475992746,-153.88969557206298
0129,42,1.0,gt1,27,-97.73,-97.73,-18.72,-15.96,0.93,9.17,4.46,1907.0,True,78.94,70.8803828864383,-153.88715436006905
0129,42,1.0,gt1,7,-95.54,-128.22,-20.22,-21.22,0.83,16.96,9.57,1726.0,True,87.37,70.88026440653027,-153.8899326798891
0129,42,1.0,gt1,16,-97.69,-98.89,-17.08,-16.11,0.94,9.34,3.62,2089.0,True,87.44,70.88029589083358,-153.8893279706809
0129,42,1.0,gt1,34,-105.95,-105.95,-18.52,-16.64,0.97,7.72,3.1,2089.0,True,78.79,70.88039457064015,-153.88695690411353
0129,42,1.0,gt1,10,-128.22,-352.85,-28.64,2.03,0.0,114.92,67.64,1635.0,True,87.26,70.8802523855722,-153.89021515927323
0129,42,1.0,gt1,35,-78.97,-79.73,-15.88,-16.8,0.99,5.53,3.71,1816.0,True,78.91,70.88041106995458,-153.88649203492008
0129,42,1.0,gt1,12,-38.43,-38.43,-15.46,-15.45,0.98,4.06,29.31,908.0,True,87.09,70.88012847643888,-153.89312527052658
0129,42,1.0,gt2,39,-107.21,-107.21,-18.74,-16.89,0.95,8.65,3.87,2089.0,True,84.03,70.88444582687305,-153.80188622607503
0129,42,1.0,gt2,51,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,84.05,70.88443685315511,-153.80209970279492
0129,42,1.0,gt2,55,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.89,70.88455737178491,-153.79923984632347
0129,42,1.0,gt2,58,-102.98,-102.98,-18.01,-15.99,0.95,9.01,4.38,2089.0,True,83.86,70.88435572095663,-153.79972882484006
0129,42,1.0,gt2,45,2.78,-111.54,0.49,-6.0,0.13,36.83,15.66,2089.0,True,83.93,70.8844596650275,-153.80150423696443
0129,42,1.0,gt2,63,-96.24,-96.24,-18.43,-15.49,0.92,8.97,4.47,1907.0,True,84.19,70.88456391713672,-153.7990843924715
0129,42,1.0,gt2,48,,,,,,,,,False,83.98,70.88431287926299,-153.80502961381802
0129,42,1.0,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,83.41,70.88453106824497,-153.7977165485206
